"install_date","app_name","user_id","gender","generation","device_type"
"2013-05-06","game-01",7981,"F",10,"Android"
"2013-05-06","game-01",7982,"F",30,"Android"
"2013-05-06","game-01",7983,"F",10,"iOS"
"2013-05-06","game-01",7984,"F",10,"Android"
"2013-05-07","game-01",7985,"F",20,"Android"
"2013-05-07","game-01",7986,"F",40,"Android"
"2013-05-07","game-01",7987,"M",30,"iOS"
"2013-05-07","game-01",7988,"F",10,"iOS"
"2013-05-07","game-01",7989,"F",20,"iOS"
"2013-05-07","game-01",7990,"F",10,"iOS"
"2013-05-07","game-01",7991,"M",30,"Android"
"2013-05-07","game-01",7992,"F",20,"Android"
"2013-05-07","game-01",7993,"F",20,"iOS"
"2013-05-07","game-01",7994,"M",40,"iOS"
"2013-05-07","game-01",7995,"F",20,"iOS"
"2013-05-07","game-01",7996,"M",30,"iOS"
"2013-05-07","game-01",7997,"F",20,"Android"
"2013-05-07","game-01",7998,"F",30,"Android"
"2013-05-07","game-01",7999,"M",30,"iOS"
"2013-05-07","game-01",8000,"F",10,"Android"
"2013-05-07","game-01",8001,"M",20,"Android"
"2013-05-07","game-01",8002,"M",20,"Android"
"2013-05-07","game-01",8003,"M",20,"Android"
"2013-05-07","game-01",8004,"F",30,"Android"
"2013-05-07","game-01",8005,"M",20,"iOS"
"2013-05-07","game-01",8006,"F",20,"Android"
"2013-05-07","game-01",8007,"F",20,"iOS"
"2013-05-07","game-01",8008,"M",40,"iOS"
"2013-05-07","game-01",8009,"M",40,"iOS"
"2013-05-07","game-01",8010,"M",20,"Android"
"2013-05-07","game-01",8011,"F",20,"iOS"
"2013-05-07","game-01",8012,"M",20,"iOS"
"2013-05-07","game-01",8013,"F",20,"iOS"
"2013-05-07","game-01",8014,"M",50,"iOS"
"2013-05-07","game-01",8015,"F",20,"iOS"
"2013-05-07","game-01",8016,"F",30,"Android"
"2013-05-07","game-01",8017,"F",20,"Android"
"2013-05-07","game-01",8018,"F",20,"iOS"
"2013-05-07","game-01",8019,"F",10,"iOS"
"2013-05-07","game-01",8020,"M",20,"Android"
"2013-05-07","game-01",8021,"F",20,"iOS"
"2013-05-07","game-01",8022,"M",20,"iOS"
"2013-05-07","game-01",8023,"M",20,"iOS"
"2013-05-07","game-01",8024,"F",30,"iOS"
"2013-05-07","game-01",8025,"M",10,"Android"
"2013-05-07","game-01",8026,"M",10,"iOS"
"2013-05-07","game-01",8027,"M",20,"iOS"
"2013-05-07","game-01",8028,"F",50,"iOS"
"2013-05-07","game-01",8029,"M",20,"iOS"
"2013-05-07","game-01",8030,"F",30,"Android"
"2013-05-07","game-01",8031,"M",20,"iOS"
"2013-05-07","game-01",8032,"F",40,"iOS"
"2013-05-07","game-01",8033,"F",40,"Android"
"2013-05-07","game-01",8034,"M",20,"iOS"
"2013-05-07","game-01",8035,"F",10,"iOS"
"2013-05-07","game-01",8036,"M",30,"Android"
"2013-05-07","game-01",8037,"F",20,"Android"
"2013-05-07","game-01",8038,"F",30,"Android"
"2013-05-07","game-01",8039,"M",30,"iOS"
"2013-05-07","game-01",8040,"F",20,"iOS"
"2013-05-07","game-01",8041,"F",30,"iOS"
"2013-05-07","game-01",8042,"F",30,"Android"
"2013-05-07","game-01",8043,"M",10,"Android"
"2013-05-07","game-01",8044,"M",20,"Android"
"2013-05-07","game-01",8045,"F",30,"iOS"
"2013-05-07","game-01",8046,"M",30,"Android"
"2013-05-07","game-01",8047,"F",20,"iOS"
"2013-05-07","game-01",8048,"M",20,"iOS"
"2013-05-07","game-01",8049,"F",30,"Android"
"2013-05-07","game-01",8050,"M",40,"Android"
"2013-05-07","game-01",8051,"M",20,"iOS"
"2013-05-07","game-01",8052,"F",30,"iOS"
"2013-05-07","game-01",8053,"F",10,"Android"
"2013-05-07","game-01",8054,"F",40,"Android"
"2013-05-07","game-01",8055,"M",10,"iOS"
"2013-05-07","game-01",8056,"F",50,"Android"
"2013-05-07","game-01",8057,"M",20,"iOS"
"2013-05-07","game-01",8058,"F",20,"Android"
"2013-05-07","game-01",8059,"F",30,"iOS"
"2013-05-07","game-01",8060,"F",20,"Android"
"2013-05-07","game-01",8061,"F",20,"iOS"
"2013-05-07","game-01",8062,"F",30,"iOS"
"2013-05-07","game-01",8063,"F",20,"iOS"
"2013-05-07","game-01",8064,"M",50,"Android"
"2013-05-07","game-01",8065,"M",20,"iOS"
"2013-05-07","game-01",8066,"F",10,"Android"
"2013-05-07","game-01",8067,"F",20,"iOS"
"2013-05-07","game-01",8068,"M",10,"Android"
"2013-05-07","game-01",8069,"M",10,"iOS"
"2013-05-07","game-01",8070,"M",30,"Android"
"2013-05-07","game-01",8071,"F",40,"Android"
"2013-05-07","game-01",8072,"M",20,"Android"
"2013-05-07","game-01",8073,"M",30,"Android"
"2013-05-07","game-01",8074,"M",30,"iOS"
"2013-05-07","game-01",8075,"F",20,"iOS"
"2013-05-07","game-01",8076,"F",20,"Android"
"2013-05-07","game-01",8077,"F",20,"iOS"
"2013-05-07","game-01",8078,"F",20,"iOS"
"2013-05-07","game-01",8079,"F",30,"Android"
"2013-05-07","game-01",8080,"F",20,"iOS"
"2013-05-07","game-01",8081,"F",20,"Android"
"2013-05-07","game-01",8082,"F",20,"iOS"
"2013-05-07","game-01",8083,"F",30,"Android"
"2013-05-07","game-01",8084,"M",20,"iOS"
"2013-05-07","game-01",8085,"M",20,"Android"
"2013-05-07","game-01",8086,"M",20,"Android"
"2013-05-07","game-01",8087,"M",20,"Android"
"2013-05-07","game-01",8088,"M",50,"Android"
"2013-05-07","game-01",8089,"M",20,"Android"
"2013-05-07","game-01",8090,"F",10,"Android"
"2013-05-07","game-01",8091,"F",30,"Android"
"2013-05-07","game-01",8092,"M",20,"iOS"
"2013-05-07","game-01",8093,"F",30,"Android"
"2013-05-07","game-01",8094,"M",30,"iOS"
"2013-05-07","game-01",8095,"F",10,"iOS"
"2013-05-07","game-01",8096,"F",10,"iOS"
"2013-05-07","game-01",8097,"F",30,"Android"
"2013-05-07","game-01",8098,"M",30,"iOS"
"2013-05-07","game-01",8099,"F",20,"Android"
"2013-05-07","game-01",8100,"F",10,"iOS"
"2013-05-07","game-01",8101,"M",30,"Android"
"2013-05-07","game-01",8102,"F",10,"Android"
"2013-05-07","game-01",8103,"F",30,"Android"
"2013-05-07","game-01",8104,"M",20,"Android"
"2013-05-07","game-01",8105,"M",30,"iOS"
"2013-05-07","game-01",8106,"F",30,"iOS"
"2013-05-07","game-01",8107,"F",30,"Android"
"2013-05-07","game-01",8108,"F",40,"iOS"
"2013-05-07","game-01",8109,"M",50,"Android"
"2013-05-07","game-01",8110,"F",10,"iOS"
"2013-05-07","game-01",8111,"F",30,"Android"
"2013-05-07","game-01",8112,"M",20,"Android"
"2013-05-07","game-01",8113,"F",20,"Android"
"2013-05-07","game-01",8114,"F",20,"iOS"
"2013-05-07","game-01",8115,"F",30,"iOS"
"2013-05-07","game-01",8116,"F",30,"Android"
"2013-05-07","game-01",8117,"F",20,"iOS"
"2013-05-07","game-01",8118,"M",30,"Android"
"2013-05-07","game-01",8119,"M",20,"iOS"
"2013-05-08","game-01",8120,"M",20,"Android"
"2013-05-08","game-01",8121,"M",10,"iOS"
"2013-05-08","game-01",8122,"M",30,"iOS"
"2013-05-08","game-01",8123,"M",20,"Android"
"2013-05-08","game-01",8124,"F",30,"iOS"
"2013-05-08","game-01",8125,"F",20,"Android"
"2013-05-08","game-01",8126,"M",30,"iOS"
"2013-05-08","game-01",8127,"M",20,"iOS"
"2013-05-08","game-01",8128,"M",30,"iOS"
"2013-05-08","game-01",8129,"F",10,"iOS"
"2013-05-08","game-01",8130,"F",20,"iOS"
"2013-05-08","game-01",8131,"M",10,"iOS"
"2013-05-08","game-01",8132,"M",30,"iOS"
"2013-05-08","game-01",8133,"F",20,"Android"
"2013-05-08","game-01",8134,"F",20,"Android"
"2013-05-08","game-01",8135,"F",40,"iOS"
"2013-05-08","game-01",8136,"M",20,"Android"
"2013-05-08","game-01",8137,"F",40,"Android"
"2013-05-08","game-01",8138,"M",50,"iOS"
"2013-05-08","game-01",8139,"M",40,"Android"
"2013-05-08","game-01",8140,"M",20,"iOS"
"2013-05-08","game-01",8141,"F",10,"iOS"
"2013-05-08","game-01",8142,"F",20,"iOS"
"2013-05-08","game-01",8143,"F",10,"iOS"
"2013-05-08","game-01",8144,"F",40,"iOS"
"2013-05-08","game-01",8145,"F",30,"Android"
"2013-05-08","game-01",8146,"M",30,"iOS"
"2013-05-08","game-01",8147,"M",20,"Android"
"2013-05-08","game-01",8148,"M",10,"Android"
"2013-05-08","game-01",8149,"F",30,"Android"
"2013-05-08","game-01",8150,"M",20,"iOS"
"2013-05-08","game-01",8151,"M",20,"Android"
"2013-05-08","game-01",8152,"F",10,"Android"
"2013-05-08","game-01",8153,"M",10,"iOS"
"2013-05-08","game-01",8154,"F",50,"Android"
"2013-05-08","game-01",8155,"M",30,"iOS"
"2013-05-08","game-01",8156,"M",20,"Android"
"2013-05-08","game-01",8157,"M",10,"iOS"
"2013-05-08","game-01",8158,"M",30,"Android"
"2013-05-08","game-01",8159,"M",10,"Android"
"2013-05-08","game-01",8160,"F",30,"Android"
"2013-05-08","game-01",8161,"M",30,"iOS"
"2013-05-08","game-01",8162,"M",30,"iOS"
"2013-05-08","game-01",8163,"M",10,"iOS"
"2013-05-08","game-01",8164,"F",20,"iOS"
"2013-05-08","game-01",8165,"F",30,"Android"
"2013-05-08","game-01",8166,"M",10,"iOS"
"2013-05-08","game-01",8167,"M",20,"Android"
"2013-05-08","game-01",8168,"F",20,"iOS"
"2013-05-08","game-01",8169,"M",30,"iOS"
"2013-05-08","game-01",8170,"F",10,"iOS"
"2013-05-08","game-01",8171,"M",40,"Android"
"2013-05-08","game-01",8172,"F",20,"iOS"
"2013-05-08","game-01",8173,"F",30,"iOS"
"2013-05-08","game-01",8174,"M",30,"Android"
"2013-05-08","game-01",8175,"M",20,"iOS"
"2013-05-08","game-01",8176,"F",30,"Android"
"2013-05-08","game-01",8177,"M",20,"iOS"
"2013-05-08","game-01",8178,"M",30,"Android"
"2013-05-08","game-01",8179,"M",20,"Android"
"2013-05-08","game-01",8180,"M",20,"Android"
"2013-05-08","game-01",8181,"M",30,"iOS"
"2013-05-08","game-01",8182,"F",10,"Android"
"2013-05-08","game-01",8183,"M",20,"Android"
"2013-05-08","game-01",8184,"M",30,"iOS"
"2013-05-08","game-01",8185,"M",10,"Android"
"2013-05-08","game-01",8186,"F",30,"Android"
"2013-05-08","game-01",8187,"F",10,"iOS"
"2013-05-08","game-01",8188,"M",30,"Android"
"2013-05-08","game-01",8189,"M",10,"Android"
"2013-05-08","game-01",8190,"F",40,"Android"
"2013-05-08","game-01",8191,"M",20,"iOS"
"2013-05-08","game-01",8192,"F",50,"Android"
"2013-05-08","game-01",8193,"M",20,"iOS"
"2013-05-08","game-01",8194,"M",30,"Android"
"2013-05-08","game-01",8195,"M",30,"Android"
"2013-05-08","game-01",8196,"M",10,"iOS"
"2013-05-08","game-01",8197,"F",30,"Android"
"2013-05-08","game-01",8198,"F",20,"Android"
"2013-05-08","game-01",8199,"M",30,"Android"
"2013-05-08","game-01",8200,"M",20,"Android"
"2013-05-08","game-01",8201,"M",40,"iOS"
"2013-05-08","game-01",8202,"F",30,"Android"
"2013-05-08","game-01",8203,"M",40,"iOS"
"2013-05-08","game-01",8204,"M",40,"iOS"
"2013-05-08","game-01",8205,"M",20,"Android"
"2013-05-08","game-01",8206,"M",40,"iOS"
"2013-05-08","game-01",8207,"M",20,"Android"
"2013-05-08","game-01",8208,"M",20,"Android"
"2013-05-08","game-01",8209,"F",10,"iOS"
"2013-05-08","game-01",8210,"M",50,"Android"
"2013-05-08","game-01",8211,"F",30,"iOS"
"2013-05-08","game-01",8212,"F",40,"iOS"
"2013-05-08","game-01",8213,"M",40,"Android"
"2013-05-08","game-01",8214,"F",10,"iOS"
"2013-05-08","game-01",8215,"M",30,"Android"
"2013-05-08","game-01",8216,"M",30,"iOS"
"2013-05-08","game-01",8217,"M",10,"iOS"
"2013-05-08","game-01",8218,"M",20,"Android"
"2013-05-08","game-01",8219,"M",30,"Android"
"2013-05-08","game-01",8220,"F",10,"Android"
"2013-05-08","game-01",8221,"F",20,"Android"
"2013-05-08","game-01",8222,"F",20,"iOS"
"2013-05-08","game-01",8223,"M",20,"Android"
"2013-05-08","game-01",8224,"F",20,"Android"
"2013-05-08","game-01",8225,"M",40,"Android"
"2013-05-08","game-01",8226,"F",30,"Android"
"2013-05-08","game-01",8227,"M",20,"Android"
"2013-05-08","game-01",8228,"M",10,"iOS"
"2013-05-08","game-01",8229,"F",10,"iOS"
"2013-05-08","game-01",8230,"F",20,"Android"
"2013-05-08","game-01",8231,"M",30,"Android"
"2013-05-08","game-01",8232,"M",40,"iOS"
"2013-05-08","game-01",8233,"F",20,"Android"
"2013-05-08","game-01",8234,"F",20,"Android"
"2013-05-08","game-01",8235,"F",30,"iOS"
"2013-05-08","game-01",8236,"F",20,"Android"
"2013-05-08","game-01",8237,"M",10,"Android"
"2013-05-08","game-01",8238,"M",40,"Android"
"2013-05-08","game-01",8239,"M",30,"iOS"
"2013-05-08","game-01",8240,"M",30,"iOS"
"2013-05-08","game-01",8241,"M",20,"Android"
"2013-05-08","game-01",8242,"M",30,"iOS"
"2013-05-08","game-01",8243,"F",40,"iOS"
"2013-05-08","game-01",8244,"M",10,"Android"
"2013-05-08","game-01",8245,"F",30,"Android"
"2013-05-08","game-01",8246,"M",50,"Android"
"2013-05-08","game-01",8247,"F",40,"Android"
"2013-05-08","game-01",8248,"M",30,"Android"
"2013-05-08","game-01",8249,"M",20,"Android"
"2013-05-08","game-01",8250,"F",20,"Android"
"2013-05-08","game-01",8251,"F",30,"Android"
"2013-05-08","game-01",8252,"F",30,"iOS"
"2013-05-08","game-01",8253,"F",20,"iOS"
"2013-05-08","game-01",8254,"M",20,"iOS"
"2013-05-08","game-01",8255,"M",10,"Android"
"2013-05-08","game-01",8256,"F",40,"iOS"
"2013-05-08","game-01",8257,"M",20,"Android"
"2013-05-08","game-01",8258,"M",20,"iOS"
"2013-05-08","game-01",8259,"M",30,"iOS"
"2013-05-08","game-01",8260,"F",30,"Android"
"2013-05-08","game-01",8261,"F",40,"Android"
"2013-05-08","game-01",8262,"M",30,"Android"
"2013-05-08","game-01",8263,"M",30,"Android"
"2013-05-08","game-01",8264,"F",20,"Android"
"2013-05-08","game-01",8265,"F",30,"Android"
"2013-05-08","game-01",8266,"F",20,"Android"
"2013-05-08","game-01",8267,"M",20,"iOS"
"2013-05-08","game-01",8268,"F",20,"Android"
"2013-05-08","game-01",8269,"F",50,"Android"
"2013-05-09","game-01",8270,"M",20,"Android"
"2013-05-09","game-01",8271,"M",40,"iOS"
"2013-05-09","game-01",8272,"M",10,"iOS"
"2013-05-09","game-01",8273,"F",30,"Android"
"2013-05-09","game-01",8274,"M",20,"iOS"
"2013-05-09","game-01",8275,"M",10,"iOS"
"2013-05-09","game-01",8276,"M",20,"iOS"
"2013-05-09","game-01",8277,"F",20,"iOS"
"2013-05-09","game-01",8278,"F",20,"iOS"
"2013-05-09","game-01",8279,"F",40,"iOS"
"2013-05-09","game-01",8280,"F",20,"Android"
"2013-05-09","game-01",8281,"F",10,"Android"
"2013-05-09","game-01",8282,"F",40,"Android"
"2013-05-09","game-01",8283,"M",30,"Android"
"2013-05-09","game-01",8284,"M",20,"Android"
"2013-05-09","game-01",8285,"M",20,"iOS"
"2013-05-09","game-01",8286,"M",30,"Android"
"2013-05-09","game-01",8287,"F",10,"iOS"
"2013-05-09","game-01",8288,"F",10,"Android"
"2013-05-09","game-01",8289,"F",20,"iOS"
"2013-05-09","game-01",8290,"F",40,"iOS"
"2013-05-09","game-01",8291,"F",20,"iOS"
"2013-05-09","game-01",8292,"M",30,"iOS"
"2013-05-09","game-01",8293,"F",30,"Android"
"2013-05-09","game-01",8294,"F",20,"iOS"
"2013-05-09","game-01",8295,"M",50,"Android"
"2013-05-09","game-01",8296,"F",40,"iOS"
"2013-05-09","game-01",8297,"F",30,"Android"
"2013-05-09","game-01",8298,"M",20,"iOS"
"2013-05-09","game-01",8299,"M",10,"Android"
"2013-05-09","game-01",8300,"F",30,"Android"
"2013-05-09","game-01",8301,"M",20,"iOS"
"2013-05-09","game-01",8302,"M",10,"Android"
"2013-05-09","game-01",8303,"M",30,"Android"
"2013-05-09","game-01",8304,"F",20,"Android"
"2013-05-09","game-01",8305,"F",10,"iOS"
"2013-05-09","game-01",8306,"F",10,"iOS"
"2013-05-09","game-01",8307,"M",20,"Android"
"2013-05-09","game-01",8308,"M",20,"iOS"
"2013-05-09","game-01",8309,"M",20,"iOS"
"2013-05-09","game-01",8310,"F",30,"iOS"
"2013-05-09","game-01",8311,"F",10,"Android"
"2013-05-09","game-01",8312,"F",30,"Android"
"2013-05-09","game-01",8313,"F",10,"iOS"
"2013-05-09","game-01",8314,"F",20,"Android"
"2013-05-09","game-01",8315,"F",50,"iOS"
"2013-05-09","game-01",8316,"M",30,"Android"
"2013-05-09","game-01",8317,"F",20,"Android"
"2013-05-09","game-01",8318,"M",20,"iOS"
"2013-05-09","game-01",8319,"F",50,"iOS"
"2013-05-09","game-01",8320,"F",30,"iOS"
"2013-05-09","game-01",8321,"M",20,"iOS"
"2013-05-09","game-01",8322,"M",10,"Android"
"2013-05-09","game-01",8323,"F",20,"iOS"
"2013-05-09","game-01",8324,"M",20,"iOS"
"2013-05-09","game-01",8325,"M",40,"Android"
"2013-05-09","game-01",8326,"M",30,"iOS"
"2013-05-09","game-01",8327,"F",40,"iOS"
"2013-05-09","game-01",8328,"F",20,"Android"
"2013-05-09","game-01",8329,"F",10,"Android"
"2013-05-09","game-01",8330,"M",20,"Android"
"2013-05-09","game-01",8331,"F",30,"iOS"
"2013-05-09","game-01",8332,"M",30,"Android"
"2013-05-09","game-01",8333,"F",10,"iOS"
"2013-05-09","game-01",8334,"F",20,"Android"
"2013-05-09","game-01",8335,"M",20,"iOS"
"2013-05-09","game-01",8336,"M",10,"Android"
"2013-05-09","game-01",8337,"M",20,"Android"
"2013-05-09","game-01",8338,"M",30,"iOS"
"2013-05-09","game-01",8339,"M",10,"Android"
"2013-05-09","game-01",8340,"M",40,"iOS"
"2013-05-09","game-01",8341,"F",30,"iOS"
"2013-05-09","game-01",8342,"F",20,"iOS"
"2013-05-09","game-01",8343,"F",20,"Android"
"2013-05-09","game-01",8344,"M",30,"iOS"
"2013-05-09","game-01",8345,"M",30,"Android"
"2013-05-09","game-01",8346,"M",30,"Android"
"2013-05-09","game-01",8347,"M",10,"Android"
"2013-05-09","game-01",8348,"F",20,"Android"
"2013-05-09","game-01",8349,"F",10,"iOS"
"2013-05-09","game-01",8350,"F",20,"iOS"
"2013-05-09","game-01",8351,"F",30,"iOS"
"2013-05-09","game-01",8352,"F",30,"iOS"
"2013-05-09","game-01",8353,"M",30,"iOS"
"2013-05-09","game-01",8354,"F",20,"iOS"
"2013-05-09","game-01",8355,"F",30,"iOS"
"2013-05-09","game-01",8356,"F",20,"Android"
"2013-05-09","game-01",8357,"F",30,"iOS"
"2013-05-09","game-01",8358,"F",20,"Android"
"2013-05-09","game-01",8359,"M",20,"Android"
"2013-05-09","game-01",8360,"F",30,"Android"
"2013-05-09","game-01",8361,"F",20,"iOS"
"2013-05-09","game-01",8362,"F",40,"iOS"
"2013-05-09","game-01",8363,"F",10,"Android"
"2013-05-09","game-01",8364,"F",30,"Android"
"2013-05-09","game-01",8365,"M",30,"Android"
"2013-05-09","game-01",8366,"F",20,"Android"
"2013-05-09","game-01",8367,"F",30,"iOS"
"2013-05-09","game-01",8368,"F",40,"Android"
"2013-05-09","game-01",8369,"F",20,"iOS"
"2013-05-09","game-01",8370,"F",30,"iOS"
"2013-05-09","game-01",8371,"M",20,"iOS"
"2013-05-09","game-01",8372,"M",20,"Android"
"2013-05-09","game-01",8373,"M",10,"Android"
"2013-05-09","game-01",8374,"M",20,"Android"
"2013-05-09","game-01",8375,"M",20,"Android"
"2013-05-09","game-01",8376,"F",20,"iOS"
"2013-05-09","game-01",8377,"M",40,"iOS"
"2013-05-09","game-01",8378,"M",20,"iOS"
"2013-05-09","game-01",8379,"M",20,"iOS"
"2013-05-09","game-01",8380,"M",20,"iOS"
"2013-05-09","game-01",8381,"F",10,"iOS"
"2013-05-09","game-01",8382,"M",10,"iOS"
"2013-05-09","game-01",8383,"M",20,"Android"
"2013-05-09","game-01",8384,"M",20,"Android"
"2013-05-09","game-01",8385,"F",50,"iOS"
"2013-05-09","game-01",8386,"F",30,"iOS"
"2013-05-09","game-01",8387,"M",20,"Android"
"2013-05-09","game-01",8388,"M",20,"iOS"
"2013-05-09","game-01",8389,"F",40,"iOS"
"2013-05-09","game-01",8390,"F",30,"Android"
"2013-05-09","game-01",8391,"F",30,"Android"
"2013-05-10","game-01",8392,"F",30,"iOS"
"2013-05-10","game-01",8393,"M",40,"iOS"
"2013-05-10","game-01",8394,"M",40,"iOS"
"2013-05-10","game-01",8395,"M",10,"Android"
"2013-05-10","game-01",8396,"M",10,"Android"
"2013-05-10","game-01",8397,"M",20,"Android"
"2013-05-10","game-01",8398,"F",30,"Android"
"2013-05-10","game-01",8399,"F",30,"Android"
"2013-05-10","game-01",8400,"M",20,"iOS"
"2013-05-10","game-01",8401,"F",20,"iOS"
"2013-05-10","game-01",8402,"M",50,"Android"
"2013-05-10","game-01",8403,"F",20,"Android"
"2013-05-10","game-01",8404,"M",30,"Android"
"2013-05-10","game-01",8405,"M",30,"iOS"
"2013-05-10","game-01",8406,"M",20,"Android"
"2013-05-10","game-01",8407,"M",30,"iOS"
"2013-05-10","game-01",8408,"F",30,"Android"
"2013-05-10","game-01",8409,"F",30,"iOS"
"2013-05-10","game-01",8410,"F",20,"iOS"
"2013-05-10","game-01",8411,"F",30,"Android"
"2013-05-10","game-01",8412,"M",50,"iOS"
"2013-05-10","game-01",8413,"F",20,"Android"
"2013-05-10","game-01",8414,"M",20,"Android"
"2013-05-10","game-01",8415,"M",40,"iOS"
"2013-05-10","game-01",8416,"F",10,"iOS"
"2013-05-10","game-01",8417,"M",20,"Android"
"2013-05-10","game-01",8418,"F",10,"iOS"
"2013-05-10","game-01",8419,"M",20,"iOS"
"2013-05-10","game-01",8420,"F",30,"iOS"
"2013-05-10","game-01",8421,"F",10,"iOS"
"2013-05-10","game-01",8422,"M",20,"Android"
"2013-05-10","game-01",8423,"M",30,"iOS"
"2013-05-10","game-01",8424,"F",40,"iOS"
"2013-05-10","game-01",8425,"M",20,"iOS"
"2013-05-10","game-01",8426,"M",20,"Android"
"2013-05-10","game-01",8427,"F",20,"iOS"
"2013-05-10","game-01",8428,"F",30,"iOS"
"2013-05-10","game-01",8429,"F",20,"iOS"
"2013-05-10","game-01",8430,"F",30,"iOS"
"2013-05-10","game-01",8431,"M",20,"iOS"
"2013-05-10","game-01",8432,"F",10,"Android"
"2013-05-10","game-01",8433,"F",20,"iOS"
"2013-05-10","game-01",8434,"F",20,"Android"
"2013-05-10","game-01",8435,"F",10,"iOS"
"2013-05-10","game-01",8436,"F",30,"iOS"
"2013-05-10","game-01",8437,"F",50,"iOS"
"2013-05-10","game-01",8438,"F",20,"Android"
"2013-05-10","game-01",8439,"M",30,"Android"
"2013-05-10","game-01",8440,"F",10,"Android"
"2013-05-10","game-01",8441,"F",30,"iOS"
"2013-05-10","game-01",8442,"F",20,"Android"
"2013-05-10","game-01",8443,"F",20,"iOS"
"2013-05-10","game-01",8444,"F",30,"iOS"
"2013-05-10","game-01",8445,"F",30,"iOS"
"2013-05-10","game-01",8446,"M",50,"iOS"
"2013-05-10","game-01",8447,"F",20,"Android"
"2013-05-10","game-01",8448,"M",10,"iOS"
"2013-05-10","game-01",8449,"M",40,"Android"
"2013-05-10","game-01",8450,"M",30,"iOS"
"2013-05-10","game-01",8451,"F",30,"iOS"
"2013-05-10","game-01",8452,"M",30,"Android"
"2013-05-10","game-01",8453,"F",40,"iOS"
"2013-05-10","game-01",8454,"F",20,"iOS"
"2013-05-10","game-01",8455,"F",10,"iOS"
"2013-05-10","game-01",8456,"M",20,"iOS"
"2013-05-10","game-01",8457,"F",10,"Android"
"2013-05-10","game-01",8458,"F",20,"Android"
"2013-05-10","game-01",8459,"M",30,"Android"
"2013-05-10","game-01",8460,"M",20,"Android"
"2013-05-10","game-01",8461,"F",10,"iOS"
"2013-05-10","game-01",8462,"F",30,"iOS"
"2013-05-10","game-01",8463,"F",10,"Android"
"2013-05-10","game-01",8464,"F",20,"iOS"
"2013-05-10","game-01",8465,"F",20,"Android"
"2013-05-10","game-01",8466,"M",10,"iOS"
"2013-05-10","game-01",8467,"F",40,"iOS"
"2013-05-10","game-01",8468,"F",30,"iOS"
"2013-05-10","game-01",8469,"M",20,"Android"
"2013-05-10","game-01",8470,"F",30,"iOS"
"2013-05-10","game-01",8471,"M",50,"iOS"
"2013-05-10","game-01",8472,"F",30,"Android"
"2013-05-10","game-01",8473,"M",20,"Android"
"2013-05-10","game-01",8474,"M",30,"Android"
"2013-05-10","game-01",8475,"M",30,"iOS"
"2013-05-10","game-01",8476,"F",30,"Android"
"2013-05-10","game-01",8477,"F",20,"Android"
"2013-05-10","game-01",8478,"F",20,"Android"
"2013-05-10","game-01",8479,"F",10,"Android"
"2013-05-10","game-01",8480,"F",20,"iOS"
"2013-05-10","game-01",8481,"M",20,"Android"
"2013-05-10","game-01",8482,"M",30,"Android"
"2013-05-10","game-01",8483,"F",20,"Android"
"2013-05-10","game-01",8484,"F",40,"Android"
"2013-05-10","game-01",8485,"M",30,"Android"
"2013-05-10","game-01",8486,"F",20,"Android"
"2013-05-10","game-01",8487,"M",30,"Android"
"2013-05-10","game-01",8488,"F",20,"iOS"
"2013-05-10","game-01",8489,"M",30,"Android"
"2013-05-10","game-01",8490,"M",20,"Android"
"2013-05-10","game-01",8491,"M",10,"iOS"
"2013-05-10","game-01",8492,"F",50,"iOS"
"2013-05-10","game-01",8493,"F",20,"Android"
"2013-05-10","game-01",8494,"M",50,"Android"
"2013-05-10","game-01",8495,"M",20,"iOS"
"2013-05-10","game-01",8496,"F",20,"iOS"
"2013-05-10","game-01",8497,"F",30,"iOS"
"2013-05-10","game-01",8498,"M",20,"iOS"
"2013-05-10","game-01",8499,"M",10,"iOS"
"2013-05-10","game-01",8500,"F",10,"iOS"
"2013-05-10","game-01",8501,"M",20,"Android"
"2013-05-10","game-01",8502,"M",40,"iOS"
"2013-05-10","game-01",8503,"M",40,"Android"
"2013-05-10","game-01",8504,"F",30,"Android"
"2013-05-10","game-01",8505,"M",20,"iOS"
"2013-05-10","game-01",8506,"M",40,"iOS"
"2013-05-10","game-01",8507,"F",40,"Android"
"2013-05-11","game-01",8508,"F",40,"iOS"
"2013-05-11","game-01",8509,"F",20,"iOS"
"2013-05-11","game-01",8510,"M",10,"iOS"
"2013-05-11","game-01",8511,"M",30,"Android"
"2013-05-11","game-01",8512,"M",40,"Android"
"2013-05-11","game-01",8513,"M",10,"iOS"
"2013-05-11","game-01",8514,"F",40,"Android"
"2013-05-11","game-01",8515,"M",10,"iOS"
"2013-05-11","game-01",8516,"M",30,"iOS"
"2013-05-11","game-01",8517,"F",20,"iOS"
"2013-05-11","game-01",8518,"F",30,"iOS"
"2013-05-11","game-01",8519,"M",30,"Android"
"2013-05-11","game-01",8520,"F",40,"iOS"
"2013-05-11","game-01",8521,"M",30,"iOS"
"2013-05-11","game-01",8522,"F",20,"Android"
"2013-05-11","game-01",8523,"M",10,"Android"
"2013-05-11","game-01",8524,"F",20,"iOS"
"2013-05-11","game-01",8525,"F",10,"Android"
"2013-05-11","game-01",8526,"F",50,"Android"
"2013-05-11","game-01",8527,"M",10,"Android"
"2013-05-11","game-01",8528,"M",20,"Android"
